datetime/buddhist/datelengths@1, ga, 138B, b33cff62b2447f2b
datetime/buddhist/datelengths@1, gd, 153B, 59ba6ff3ffd6e5be
datetime/buddhist/datelengths@1, gl, 207B, ab9ce9e6aa391aea
datetime/buddhist/datelengths@1, gu, 153B, c92a5d4c374a5ce8
datetime/buddhist/datelengths@1, ha, 162B, c361ef93bc71bc5a
datetime/buddhist/datelengths@1, he, 162B, be83f8e1e8a807eb
datetime/buddhist/datelengths@1, hi, 153B, 1a672d4deaf39b60
datetime/buddhist/datelengths@1, hi-Latn, 159B, 5ba339457125e9da
datetime/buddhist/datelengths@1, hr, 168B, a19958801a721257
datetime/buddhist/datelengths@1, hsb, 147B, 698a22ccfbe1a557
datetime/buddhist/datelengths@1, hu, 168B, 3f5ef5fc17af0529
datetime/buddhist/datelengths@1, hy, 189B, 5c52315000ea9c28
datetime/buddhist/datelengths@1, ia, 177B, e7225b441ae6f78b
datetime/buddhist/datelengths@1, id, 153B, 7b1a7e4ea72651e2
datetime/buddhist/datelengths@1, ig, 153B, fe23c5cde874e0e3
datetime/buddhist/datelengths@1, is, 159B, 7f61f099e3f909c6
datetime/buddhist/datelengths@1, it, 150B, 17be8acab90feea2
datetime/buddhist/datelengths@1, it-CH, 153B, ed21b051e43c2683
datetime/buddhist/datelengths@1, ja, 129B, 707dfc25a435b3c5
datetime/buddhist/datelengths@1, jv, 141B, 32e1c5745861b461
datetime/buddhist/datelengths@1, ka, 159B, ea271c43ff933e7a
datetime/buddhist/datelengths@1, kea, 189B, 41d9efa6f5c842d8
datetime/buddhist/datelengths@1, kgp, 168B, 54152bcda9a1c593
datetime/buddhist/datelengths@1, kk, 159B, e53b23bd897150d4
datetime/buddhist/datelengths@1, km, 150B, ef556b68c1e50e2f
datetime/buddhist/datelengths@1, ko, 174B, 3c8f740ec38ee32b
datetime/buddhist/datelengths@1, kok, 138B, 53646a1c862387
datetime/buddhist/datelengths@1, ks, 162B, a0d2dd26c260a3ba
datetime/buddhist/datelengths@1, ku, 174B, 5abda28c059fb9f3
datetime/buddhist/datelengths@1, kxv, 156B, 9f86747e0f9c4387
datetime/buddhist/datelengths@1, ky, 159B, 16e01878813ab49b
datetime/buddhist/datelengths@1, lb, 147B, 2c59d31ee1b1f3c
datetime/buddhist/datelengths@1, lo, 156B, d1c133993d6fde99
datetime/buddhist/datelengths@1, lt, 141B, 14472b2ff65619f2
datetime/buddhist/datelengths@1, lv, 219B, 73a722e77270bba0
datetime/buddhist/datelengths@1, mai, 153B, 1a672d4deaf39b60
datetime/buddhist/datelengths@1, mi, 141B, 32e1c5745861b461
datetime/buddhist/datelengths@1, mk, 159B, 23796b1014ed67ac
datetime/buddhist/datelengths@1, ml, 150B, b92426cf77b97c79
datetime/buddhist/datelengths@1, mn, 225B, 50ada4a8c706400d
datetime/buddhist/datelengths@1, mni, 153B, 8e189f7411ac3129
datetime/buddhist/datelengths@1, mr, 162B, b5fccab52ba71adf
datetime/buddhist/datelengths@1, ms, 141B, be3408edd49c3b59
datetime/buddhist/datelengths@1, ms-BN, 132B, 81fc2160855637ac
datetime/buddhist/datelengths@1, ms-ID, 141B, 6f1d1d98cbb531b
datetime/buddhist/datelengths@1, mt, 165B, 6e906c2d88e3cd27
datetime/buddhist/datelengths@1, my, 138B, c7b6e6ac27778000
datetime/buddhist/datelengths@1, ne, 147B, b481b462f74a47c2
datetime/buddhist/datelengths@1, nl, 138B, 26ccff2d2208572
datetime/buddhist/datelengths@1, no, 147B, 239b202140ba0535
datetime/buddhist/datelengths@1, or, 162B, a0d2dd26c260a3ba
datetime/buddhist/datelengths@1, pa, 153B, a326f915237714e6
datetime/buddhist/datelengths@1, pcm, 153B, fe23c5cde874e0e3
datetime/buddhist/datelengths@1, pl, 153B, 37a4e860eaf6c763
datetime/buddhist/datelengths@1, ps, 162B, d0b8cbf6170ecf80
datetime/buddhist/datelengths@1, pt, 195B, 870c0accbaa26230
datetime/buddhist/datelengths@1, pt-PT, 207B, b61bf52efea34642
datetime/buddhist/datelengths@1, qu, 150B, ef92fcc875efbbd9
datetime/buddhist/datelengths@1, rm, 165B, d1e2b8062ad6524
datetime/buddhist/datelengths@1, ro, 153B, 2f4e4abbfbe95e06
datetime/buddhist/datelengths@1, ru, 180B, 365ddfab699adc1f
datetime/buddhist/datelengths@1, sa, 153B, 1a672d4deaf39b60
datetime/buddhist/datelengths@1, sah, 174B, cd6b56287dee098a
datetime/buddhist/datelengths@1, sc, 204B, 703ee912b316ccb7
datetime/buddhist/datelengths@1, sd-Deva, 162B, a0d2dd26c260a3ba
datetime/buddhist/datelengths@1, sk, 171B, 35a556b3c04b8304
datetime/buddhist/datelengths@1, sl, 156B, 4cd75a0baf56208a
datetime/buddhist/datelengths@1, so, 150B, 7dbe089b18d70eed
datetime/buddhist/datelengths@1, sq, 153B, 86b972b7286808f2
datetime/buddhist/datelengths@1, sr, 159B, b05452ef3a8c10c1
datetime/buddhist/datelengths@1, sr-Latn, 159B, b05452ef3a8c10c1
datetime/buddhist/datelengths@1, su, 153B, 75f402d137299100
datetime/buddhist/datelengths@1, sv, 138B, 5a5d37bb86a97be
datetime/buddhist/datelengths@1, sw, 141B, 6b6eb317eebda614
datetime/buddhist/datelengths@1, sw-KE, 153B, fe23c5cde874e0e3
datetime/buddhist/datelengths@1, syr, 162B, 6c216ea8818d560e
datetime/buddhist/datelengths@1, ta, 156B, 9f0a26cba317a286
datetime/buddhist/datelengths@1, te, 138B, 6d378c6da1371f9e
datetime/buddhist/datelengths@1, tg, 141B, 1eb4b8c81780411e
datetime/buddhist/datelengths@1, th, 129B, cf293267b884b93d
datetime/buddhist/datelengths@1, ti, 141B, 8adb76711ab76631
datetime/buddhist/datelengths@1, ti-ER, 156B, 20106a0894b11d1c
datetime/buddhist/datelengths@1, tk, 138B, 146922a108d5b0b9
datetime/buddhist/datelengths@1, to, 150B, 204d9948985fb402
datetime/buddhist/datelengths@1, tr, 138B, c921654e4c7285a7
datetime/buddhist/datelengths@1, tt, 201B, e0b72cd5790be46
datetime/buddhist/datelengths@1, ug, 156B, 52456fdd2ad4c303
datetime/buddhist/datelengths@1, uk, 180B, 74045c68f71ddbad
datetime/buddhist/datelengths@1, und, 141B, b4dba20dcefb83e4
datetime/buddhist/datelengths@1, ur, 150B, 2db5cd9e80389394
datetime/buddhist/datelengths@1, uz, 186B, 56d4a7c847bca16f
datetime/buddhist/datelengths@1, uz-Cyrl, 141B, 3aa8645cdd8abb53
datetime/buddhist/datelengths@1, vec, 150B, 8a7c3e57fadb50f6
datetime/buddhist/datelengths@1, vi, 216B, d274521d6d4ea113
datetime/buddhist/datelengths@1, wo, 174B, be0c63f657935651
datetime/buddhist/datelengths@1, xh, 162B, a0d2dd26c260a3ba
datetime/buddhist/datelengths@1, xnr, 156B, 9f86747e0f9c4387
datetime/buddhist/datelengths@1, yo, 141B, 90d4ee89783912ec
datetime/buddhist/datelengths@1, yrl, 141B, 6b6eb317eebda614
datetime/buddhist/datelengths@1, yue, 129B, 96a17c6a9fcb9334
datetime/buddhist/datelengths@1, yue-Hans, 132B, ba50a3954f780ff4
datetime/buddhist/datelengths@1, zh, 132B, ba50a3954f780ff4
datetime/buddhist/datelengths@1, zh-Hant, 129B, 96a17c6a9fcb9334
datetime/buddhist/datelengths@1, zh-SG, 132B, a42980eedcce75a2
datetime/buddhist/datelengths@1, zu, 138B, e6ead88bc417d72f
datetime/buddhist/datesymbols@1, af, 364B, 59e83116861ab1ae
datetime/buddhist/datesymbols@1, am, 566B, 4a0f087b148fbd96
datetime/buddhist/datesymbols@1, ar, 682B, ed2255bac09ef84d
datetime/buddhist/datesymbols@1, ar-DZ, 666B, ff0e8a56a95a47f3
datetime/buddhist/datesymbols@1, ar-IQ, 916B, e8f88a71f1db7863
datetime/buddhist/datesymbols@1, ar-JO, 742B, d24c9cdfcb66619d
datetime/buddhist/datesymbols@1, ar-LB, 742B, d24c9cdfcb66619d
datetime/buddhist/datesymbols@1, ar-MA, 662B, c595ac7a01d04196
datetime/buddhist/datesymbols@1, ar-MR, 670B, 575db7706f5dd79c
datetime/buddhist/datesymbols@1, ar-PS, 742B, d24c9cdfcb66619d
datetime/buddhist/datesymbols@1, ar-SY, 742B, d24c9cdfcb66619d
datetime/buddhist/datesymbols@1, ar-TN, 666B, ff0e8a56a95a47f3
datetime/buddhist/datesymbols@1, as, 872B, cf134382a1245a86
datetime/buddhist/datesymbols@1, ast, 528B, 980bed33b59e1e8a
datetime/buddhist/datesymbols@1, az, 410B, 9b9aed92e78664db
datetime/buddhist/datesymbols@1, be, 841B, cbd9a66d3f9581ac
datetime/buddhist/datesymbols@1, bg, 529B, 10c91ae2a9703749
datetime/buddhist/datesymbols@1, bgc, 951B, 365dc9faf0a807d1
datetime/buddhist/datesymbols@1, bho, 954B, 140ca35e96fa127d
datetime/buddhist/datesymbols@1, blo, 556B, fbec96bb7806fed1
datetime/buddhist/datesymbols@1, bn, 1093B, 562b21af121bfacd
datetime/buddhist/datesymbols@1, bn-IN, 1084B, fc6cb3a356cd1dc
datetime/buddhist/datesymbols@1, br, 385B, 9eeb7deddf3c527e
datetime/buddhist/datesymbols@1, brx, 997B, 299ac7bc3c6dbc9d
datetime/buddhist/datesymbols@1, bs, 367B, 6854f1931af8419
datetime/buddhist/datesymbols@1, bs-Cyrl, 565B, da0e1c62841cc607
datetime/buddhist/datesymbols@1, ca, 614B, fafff6790a0b93ce
datetime/buddhist/datesymbols@1, ceb, 349B, 74b0733f6f9918c5
datetime/buddhist/datesymbols@1, chr, 623B, fa3baf78febbd48a
datetime/buddhist/datesymbols@1, cs, 457B, 95aa806cfb6f7dab
datetime/buddhist/datesymbols@1, csw, 1149B, dbf76ff213968878
datetime/buddhist/datesymbols@1, cv, 546B, 531bd33d22225656
datetime/buddhist/datesymbols@1, cy, 463B, d76b75b126dd9fb2
datetime/buddhist/datesymbols@1, da, 364B, 580ae0ed11ebcd31
datetime/buddhist/datesymbols@1, de, 441B, 8adf859322975456
datetime/buddhist/datesymbols@1, de-AT, 443B, 5fc89592cc45dd0b
datetime/buddhist/datesymbols@1, de-CH, 434B, b882cda597f34302
datetime/buddhist/datesymbols@1, de-IT, 443B, 5fc89592cc45dd0b
datetime/buddhist/datesymbols@1, doi, 851B, fd6392fb27ce43e1
datetime/buddhist/datesymbols@1, dsb, 508B, 39df094bfa4d18c6
datetime/buddhist/datesymbols@1, el, 927B, 2e2ce980b601e03b
datetime/buddhist/datesymbols@1, el-polyton, 933B, 21b3fea6bebeed4
datetime/buddhist/datesymbols@1, en, 339B, 6c19c4ebcf51efcc
datetime/buddhist/datesymbols@1, en-001, 340B, 295b3c5d7ee785ea
datetime/buddhist/datesymbols@1, en-AU, 371B, daf1be976a7441c7
datetime/buddhist/datesymbols@1, eo, 341B, 6f6c98175e31b667
datetime/buddhist/datesymbols@1, es, 343B, 929f1c612efa84fb
datetime/buddhist/datesymbols@1, es-419, 343B, b763535b34cdff44
datetime/buddhist/datesymbols@1, es-CL, 410B, d9e872110d6c6a01
datetime/buddhist/datesymbols@1, es-CO, 427B, 618e4139a78b4cfc
datetime/buddhist/datesymbols@1, es-MX, 342B, de402529cf3f0903
datetime/buddhist/datesymbols@1, es-PE, 507B, d98561e93f826833
datetime/buddhist/datesymbols@1, es-PY, 380B, c8c28cf143190d72
datetime/buddhist/datesymbols@1, es-UY, 507B, d98561e93f826833
datetime/buddhist/datesymbols@1, es-VE, 355B, f45fe0c5f69f9bf2
datetime/buddhist/datesymbols@1, et, 349B, e62b6bf32e86773f
datetime/buddhist/datesymbols@1, eu, 376B, 477e504042fe7c7
datetime/buddhist/datesymbols@1, fa, 793B, f40aaa52d9551d29
datetime/buddhist/datesymbols@1, fa-AF, 761B, 443d1980cc5e3e7a
datetime/buddhist/datesymbols@1, ff-Adlm, 1341B, e1207e218d7320d0
datetime/buddhist/datesymbols@1, fi, 718B, 41924153063e4223
datetime/buddhist/datesymbols@1, fil, 420B, 6b4a90b801f1f620
datetime/buddhist/datesymbols@1, fo, 503B, 69dc3c93f23fc9b2
datetime/buddhist/datesymbols@1, fr, 377B, 6f1cef87426566e4
datetime/buddhist/datesymbols@1, fr-CA, 378B, 87dc72354c96367d
datetime/buddhist/datesymbols@1, fr-MA, 375B, 42e8cf5c2fb4df8f
datetime/buddhist/datesymbols@1, fy, 338B, 364272bdd18129e
datetime/buddhist/datesymbols@1, ga, 429B, f2ca83c5cd95e57f
datetime/buddhist/datesymbols@1, gd, 615B, aa8b4e398f9927cf
datetime/buddhist/datesymbols@1, gl, 432B, 90051ca962ad7c5
datetime/buddhist/datesymbols@1, gu, 857B, 6e102c553c961900
datetime/buddhist/datesymbols@1, ha, 334B, c351981834e5f62c
datetime/buddhist/datesymbols@1, he, 620B, 2ee4b438ed74a61a
datetime/buddhist/datesymbols@1, hi, 866B, 16c467c9b8e39e47
datetime/buddhist/datesymbols@1, hi-Latn, 424B, 668c40a87807de96
datetime/buddhist/datesymbols@1, hr, 504B, e7031ecc51fb9907
datetime/buddhist/datesymbols@1, hr-BA, 485B, bd213d7db70b3668
datetime/buddhist/datesymbols@1, hsb, 508B, a894bea160659199
datetime/buddhist/datesymbols@1, hu, 376B, ca3677d340d1a236
datetime/buddhist/datesymbols@1, hy, 784B, e9b0ab81e7d26958
datetime/buddhist/datesymbols@1, ia, 378B, 14d776f9046f845d
datetime/buddhist/datesymbols@1, id, 342B, eb5db6900af9bd60
datetime/buddhist/datesymbols@1, ie, 451B, 5d6fcf5a38cf3046
datetime/buddhist/datesymbols@1, ig, 408B, 4198cafe93c980ab
datetime/buddhist/datesymbols@1, is, 428B, 2662c0dc60d3169c
datetime/buddhist/datesymbols@1, it, 359B, a2cf3a89377125e5
datetime/buddhist/datesymbols@1, ja, 372B, f327227b7beb62f0
datetime/buddhist/datesymbols@1, jv, 333B, 44cc0f5da3c10bb
datetime/buddhist/datesymbols@1, ka, 821B, 6a2ef221d7b4528f
datetime/buddhist/datesymbols@1, kea, 355B, 54dd5c6c7a4b0fdb
datetime/buddhist/datesymbols@1, kgp, 461B, fc9482d320abd96a
datetime/buddhist/datesymbols@1, kk, 702B, d8a75380812196ac
datetime/buddhist/datesymbols@1, km, 919B, 41030c587eb58ab2
datetime/buddhist/datesymbols@1, kn, 1096B, 32611456432a3a7a
datetime/buddhist/datesymbols@1, ko, 416B, 7c271f96bfd5975
datetime/buddhist/datesymbols@1, kok, 1164B, 89cb8770326d6bb1
datetime/buddhist/datesymbols@1, ks, 933B, 71096a3caae0a974
datetime/buddhist/datesymbols@1, ks-Deva, 1607B, f1e393ecd8258792
datetime/buddhist/datesymbols@1, ku, 360B, 9ace16bafa227880
datetime/buddhist/datesymbols@1, kxv, 461B, ba9e4347e801c1ae
datetime/buddhist/datesymbols@1, kxv-Deva, 1524B, 33eaf06ff160bf0a
datetime/buddhist/datesymbols@1, kxv-Orya, 1482B, aeef04ed18d8ded0
datetime/buddhist/datesymbols@1, kxv-Telu, 906B, 2241c58b5c4757b6
datetime/buddhist/datesymbols@1, ky, 811B, cac47adf256546ee
datetime/buddhist/datesymbols@1, lb, 472B, cfeaa8868fbe7a54
datetime/buddhist/datesymbols@1, lij, 537B, 87eb15526d1bab5d
datetime/buddhist/datesymbols@1, lmo, 438B, c92395eab5d03b9c
datetime/buddhist/datesymbols@1, lo, 750B, 8b219a06b1408377
datetime/buddhist/datesymbols@1, lt, 520B, abd009ee3416fdbe
datetime/buddhist/datesymbols@1, lv, 565B, 917b5c86cc210f7c
datetime/buddhist/datesymbols@1, mai, 1200B, c2ff4574617c041f
datetime/buddhist/datesymbols@1, mi, 459B, 3d40da6d8832c29c
datetime/buddhist/datesymbols@1, mk, 584B, 4479b9eca9fcb127
datetime/buddhist/datesymbols@1, ml, 1232B, 421d9bbbe6ad70bf
datetime/buddhist/datesymbols@1, mn, 1234B, b36e35735d495cef
datetime/buddhist/datesymbols@1, mni, 1721B, 15697229baa14bb3
datetime/buddhist/datesymbols@1, mr, 908B, c693144694631783
datetime/buddhist/datesymbols@1, ms, 321B, 835c2503a04b6e49
datetime/buddhist/datesymbols@1, mt, 448B, 39c6cb824e78e92e
datetime/buddhist/datesymbols@1, my, 991B, a215d0abd9563d9e
datetime/buddhist/datesymbols@1, nds, 475B, eeb7a1859fe34ec3
datetime/buddhist/datesymbols@1, ne, 1153B, f63e9576cc20e95
datetime/buddhist/datesymbols@1, nl, 336B, b97aa4a93631c58c
datetime/buddhist/datesymbols@1, nn, 441B, e078739599cab36d
datetime/buddhist/datesymbols@1, no, 414B, bcdbb2f253ba38c4
datetime/buddhist/datesymbols@1, nqo, 771B, 2a25cf816bf963b4
datetime/buddhist/datesymbols@1, oc, 531B, dec203e613ceb1bd
datetime/buddhist/datesymbols@1, or, 959B, 2357d157c01dda72
datetime/buddhist/datesymbols@1, pa, 871B, 35638276a45170d9
datetime/buddhist/datesymbols@1, pcm, 523B, 149a99b76202ca8b
datetime/buddhist/datesymbols@1, pl, 535B, 81284f3bd71b4791
datetime/buddhist/datesymbols@1, prg, 511B, f55f92e8306a2831
datetime/buddhist/datesymbols@1, ps, 860B, 48801255b3cb6458
datetime/buddhist/datesymbols@1, pt, 402B, ff78d42bda15485f
datetime/buddhist/datesymbols@1, pt-PT, 417B, d5d42649dea66349
datetime/buddhist/datesymbols@1, qu, 351B, 52f280bd4d007fae
datetime/buddhist/datesymbols@1, raj, 927B, 9e458ab7f754c6ca
datetime/buddhist/datesymbols@1, rm, 496B, 3c79699336a41675
datetime/buddhist/datesymbols@1, ro, 388B, fb80bb0acb026d0e
datetime/buddhist/datesymbols@1, ro-MD, 377B, e9fd583ed37d2e4
datetime/buddhist/datesymbols@1, ru, 843B, 9addf81a0aa7ad0c
datetime/buddhist/datesymbols@1, sa, 1033B, 738c62f284029725
datetime/buddhist/datesymbols@1, sah, 852B, 97697f4b6c2f144a
datetime/buddhist/datesymbols@1, sat, 719B, df179176a67d9647
datetime/buddhist/datesymbols@1, sc, 389B, 7ed08b2c87d3d657
datetime/buddhist/datesymbols@1, sd, 593B, a985e015bb751d88
datetime/buddhist/datesymbols@1, sd-Deva, 1311B, e658e979eac2bf8e
datetime/buddhist/datesymbols@1, si, 1108B, 2cec847570953c9
datetime/buddhist/datesymbols@1, sk, 439B, 9a7834c4d7bad170
datetime/buddhist/datesymbols@1, sl, 394B, 2a4b4a7a6f2114ee
datetime/buddhist/datesymbols@1, so, 588B, 1c6c170ccae36c1d
datetime/buddhist/datesymbols@1, sq, 357B, de06d4ca1db4e445
datetime/buddhist/datesymbols@1, sr, 539B, caa9d344a5780928
datetime/buddhist/datesymbols@1, sr-BA, 547B, 2200dd5ce9255bf5
datetime/buddhist/datesymbols@1, sr-Latn, 335B, 5f9c0fc2b5c6c767
datetime/buddhist/datesymbols@1, sr-Latn-BA, 339B, b8271ff9c3e1da03
datetime/buddhist/datesymbols@1, sr-Latn-XK, 337B, a696ec5f508e5b1c
datetime/buddhist/datesymbols@1, sr-ME, 340B, 984ab062fcad6a70
datetime/buddhist/datesymbols@1, sr-XK, 543B, 5d613770c4a2eb4a
datetime/buddhist/datesymbols@1, su, 346B, 98164c20e1fa2902
datetime/buddhist/datesymbols@1, sv, 366B, c11fd8162eb16ba
datetime/buddhist/datesymbols@1, sw, 411B, e683501425d6097e
datetime/buddhist/datesymbols@1, syr, 632B, e192fcaaddaf6cba
datetime/buddhist/datesymbols@1, szl, 496B, 76d9c6928697dac2
datetime/buddhist/datesymbols@1, ta, 812B, 17aebb6ba733804a
datetime/buddhist/datesymbols@1, te, 890B, 3a73fbcf408a16f3
datetime/buddhist/datesymbols@1, tg, 533B, b6d2c0c8bc8b1346
datetime/buddhist/datesymbols@1, th, 911B, e46dceeb3e50445
datetime/buddhist/datesymbols@1, ti, 530B, 761ebb8e59a0ddfc
datetime/buddhist/datesymbols@1, tk, 630B, 1f17192a388b494f
datetime/buddhist/datesymbols@1, to, 494B, 3d542691e3d3e6b
datetime/buddhist/datesymbols@1, tr, 341B, 6fc2721a65ea9e3a
datetime/buddhist/datesymbols@1, tt, 583B, 904e6b285c4854bb
datetime/buddhist/datesymbols@1, ug, 607B, 2d9d950b877fc701
datetime/buddhist/datesymbols@1, uk, 908B, 10a9f1f242f71e63
datetime/buddhist/datesymbols@1, und, 282B, 7218b6570e4e1d53
datetime/buddhist/datesymbols@1, ur, 542B, aa477f0bb4526319
datetime/buddhist/datesymbols@1, uz, 465B, e849a495a9e23988
datetime/buddhist/datesymbols@1, uz-Cyrl, 515B, 5fe87fcc8da2587a
datetime/buddhist/datesymbols@1, vec, 338B, 3fdf7548576cff6d
datetime/buddhist/datesymbols@1, vi, 653B, c5c8968658786cc7
datetime/buddhist/datesymbols@1, vmw, 499B, 394bcd988e98e78c
datetime/buddhist/datesymbols@1, wo, 366B, ef816efc3bfa6e7a
datetime/buddhist/datesymbols@1, xh, 570B, 12cd795d474f141e
datetime/buddhist/datesymbols@1, xnr, 794B, a9c752905fe9b727
datetime/buddhist/datesymbols@1, yo, 902B, ea82fb42d92c912e
datetime/buddhist/datesymbols@1, yo-BJ, 808B, aad70c097d81d1db
datetime/buddhist/datesymbols@1, yrl, 387B, 29bdd264292982e2
datetime/buddhist/datesymbols@1, yue, 422B, a6e925fc4c548bb
datetime/buddhist/datesymbols@1, yue-Hans, 449B, e4655a963315f7a3
datetime/buddhist/datesymbols@1, za, 620B, 6a907850d6b8f4be
datetime/buddhist/datesymbols@1, zh, 449B, e4655a963315f7a3
datetime/buddhist/datesymbols@1, zh-Hant, 401B, 862ac4a608932199
datetime/buddhist/datesymbols@1, zu, 397B, c5c8bfed46aeb44e
datetime/chinese/datelengths@1, br, 147B, 900fa26e1f3d5c7b
datetime/chinese/datelengths@1, bs, 141B, ba01fe02c6547184
datetime/chinese/datelengths@1, ca, 117B, cea10509ff4d2d65
datetime/chinese/datelengths@1, cs, 141B, 44de5222268e3ac6
datetime/chinese/datelengths@1, de, 123B, 2cbc0484132d73a3
datetime/chinese/datelengths@1, en, 156B, 891a3af48911d143
datetime/chinese/datelengths@1, en-001, 147B, 5779024b93e71967
datetime/chinese/datelengths@1, en-AE, 147B, 5779024b93e71967
datetime/chinese/datelengths@1, en-CA, 162B, ec8cc2c9c14e0b98
datetime/chinese/datelengths@1, en-CH, 147B, 6ad2c6caac12b1e9
datetime/chinese/datelengths@1, es, 117B, f08d68f15e5d498f
datetime/chinese/datelengths@1, ff-Adlm, 117B, e8146e0466df5842
datetime/chinese/datelengths@1, fi, 114B, 74f3cbc65e789f5e
datetime/chinese/datelengths@1, fr, 114B, df7d9daa8e5e8fdd
datetime/chinese/datelengths@1, fy, 114B, 7841ba5de3cf68d5
datetime/chinese/datelengths@1, gd, 147B, facab21ad894ef06
datetime/chinese/datelengths@1, hr, 153B, 1ea1aebf2b0293ac
datetime/chinese/datelengths@1, id, 117B, 9ac9f693c68aa198
datetime/chinese/datelengths@1, it, 114B, f8722fd441702664
datetime/chinese/datelengths@1, ja, 111B, bd200e3bde197f77
